model,lr,hidden_size,batch_size,pooling_style,epoch,acc,execution_time
bert_cnn,0.001,768,64,max,1,0.84805065,75.83484387
bert_cnn,0.001,768,64,max,2,0.818393869,75.00898528
bert_cnn,0.001,768,64,max,3,0.816394535,73.42602634
bert_cnn,0.001,768,64,max,4,0.839053649,73.17600942
bert_cnn,0.001,768,64,max,5,0.829056981,74.32505393
bert_cnn,0.001,768,64,max,6,0.833722093,73.78995132
bert_cnn,0.001,768,64,max,7,0.818727091,75.66746402
bert_cnn,0.001,768,64,max,8,0.786404532,78.3400228
bert_cnn,0.001,768,64,max,9,0.786737754,81.51799035
bert_cnn,0.001,768,64,max,10,0.798067311,83.88603854
bert_cnn,0.001,768,64,max,11,0.814061979,86.53091025
bert_cnn,0.001,768,64,max,12,0.743752083,89.06907296
bert_cnn,0.001,768,64,max,13,0.778407198,92.60398006
bert_cnn,0.001,768,64,max,14,0.792735755,91.38848615
bert_cnn,0.001,768,64,max,15,0.773075641,96.90351605
bert_cnn,0.001,768,128,avg,1,0.829056981,66.06818891
bert_cnn,0.001,768,128,avg,2,0.792402532,65.30301332
bert_cnn,0.001,768,128,avg,3,0.825391536,64.2069838
bert_cnn,0.001,768,128,avg,4,0.798733755,65.07700348
bert_cnn,0.001,768,128,avg,5,0.820726425,64.78004265
bert_cnn,0.001,768,128,avg,6,0.808730423,64.776016
bert_cnn,0.001,768,128,avg,7,0.789403532,64.56098652
bert_cnn,0.001,768,128,avg,8,0.806397867,64.67799473
bert_cnn,0.001,768,128,avg,9,0.792735755,65.573071
bert_cnn,0.001,768,128,avg,10,0.794401866,68.40996122
bert_cnn,0.001,768,128,avg,11,0.790069977,69.40099382
bert_cnn,0.001,768,128,avg,12,0.801066311,70.00403738
bert_cnn,0.001,768,128,avg,13,0.798733755,70.80801105
bert_cnn,0.001,768,128,avg,14,0.765078307,72.92299676
bert_cnn,0.001,768,128,avg,15,0.815061646,73.5819962
bert_cnn,0.001,768,128,max,1,0.84071976,63.82383418
bert_cnn,0.001,768,128,max,2,0.820726425,63.89707661
bert_cnn,0.001,768,128,max,3,0.820726425,64.79793835
bert_cnn,0.001,768,128,max,4,0.806064645,66.46598554
bert_cnn,0.001,768,128,max,5,0.816394535,65.60002279
bert_cnn,0.001,768,128,max,6,0.801399533,64.66500664
bert_cnn,0.001,768,128,max,7,0.808063979,64.73498821
bert_cnn,0.001,768,128,max,8,0.783738754,65.05301881
bert_cnn,0.001,768,128,max,9,0.835721426,64.93700385
bert_cnn,0.001,768,128,max,10,0.804398534,65.2329886
bert_cnn,0.001,768,128,max,11,0.804398534,63.96101785
bert_cnn,0.001,768,128,max,12,0.792402532,64.51297593
bert_cnn,0.001,768,128,max,13,0.813395535,66.78504705
bert_cnn,0.001,768,128,max,14,0.810729757,66.35600066
bert_cnn,0.001,768,128,max,15,0.775074975,65.62501955
bert_cnn,0.001,768,64,avg,1,0.82005998,72.94267893
bert_cnn,0.001,768,64,avg,2,0.831722759,73.26204705
bert_cnn,0.001,768,64,avg,3,0.827057647,73.27300954
bert_cnn,0.001,768,64,avg,4,0.824391869,73.90098548
bert_cnn,0.001,768,64,avg,5,0.7994002,78.66700625
bert_cnn,0.001,768,64,avg,6,0.821392869,82.82801247
bert_cnn,0.001,768,64,avg,7,0.809396868,85.33804989
bert_cnn,0.001,768,64,avg,8,0.800733089,86.0479753
bert_cnn,0.001,768,64,avg,9,0.803065645,87.49897647
bert_cnn,0.001,768,64,avg,10,0.807730756,89.98903847
bert_cnn,0.001,768,64,avg,11,0.803065645,90.51902199
bert_cnn,0.001,768,64,avg,12,0.799066978,93.81999373
bert_cnn,0.001,768,64,avg,13,0.796067977,102.4910035
bert_cnn,0.001,768,64,avg,14,0.800733089,102.8770218
bert_cnn,0.001,768,64,avg,15,0.794068644,109.2825301
bert_cnn,0.001,768,64,max,1,0.762079307,73.30783534
bert_cnn,0.001,768,64,max,2,0.852382539,72.09799576
bert_cnn,0.001,768,64,max,3,0.804065312,72.08602715
bert_cnn,0.001,768,64,max,4,0.827057647,72.50997734
bert_cnn,0.001,768,64,max,5,0.793068977,74.88102984
bert_cnn,0.001,768,64,max,6,0.807397534,74.52302432
bert_cnn,0.001,768,64,max,7,0.812395868,74.42299819
bert_cnn,0.001,768,64,max,8,0.838053982,76.12899804
bert_cnn,0.001,768,64,max,9,0.75374875,78.71901822
bert_cnn,0.001,768,64,max,10,0.821392869,77.76841831
bert_cnn,0.001,768,64,max,11,0.804731756,78.93705964
bert_cnn,0.001,768,64,max,12,0.790736421,81.03590965
bert_cnn,0.001,768,64,max,13,0.812395868,86.04314804
bert_cnn,0.001,768,64,max,14,0.830723092,87.58794618
bert_cnn,0.001,768,64,max,15,0.816727757,91.10704517
bert_cnn,0.001,768,128,avg,1,0.813395535,64.58006215
bert_cnn,0.001,768,128,avg,2,0.799066978,64.28383422
bert_cnn,0.001,768,128,avg,3,0.814728424,63.90872931
bert_cnn,0.001,768,128,avg,4,0.805398201,63.97177291
bert_cnn,0.001,768,128,avg,5,0.819726758,64.38877201
bert_cnn,0.001,768,128,avg,6,0.790736421,66.65676665
bert_cnn,0.001,768,128,avg,7,0.824058647,66.86801124
bert_cnn,0.001,768,128,avg,8,0.790403199,65.50961041
bert_cnn,0.001,768,128,avg,9,0.803398867,66.65274334
bert_cnn,0.001,768,128,avg,10,0.808397201,66.94955134
bert_cnn,0.001,768,128,avg,11,0.793402199,66.71255183
bert_cnn,0.001,768,128,avg,12,0.801066311,66.32764459
bert_cnn,0.001,768,128,avg,13,0.786404532,67.89950562
bert_cnn,0.001,768,128,avg,14,0.802732423,68.48772454
bert_cnn,0.001,768,128,avg,15,0.763412196,71.12352586
bert_cnn,0.001,768,128,max,1,0.847050983,65.98456168
bert_cnn,0.001,768,128,max,2,0.840386538,64.50558853
bert_cnn,0.001,768,128,max,3,0.855714762,65.13055968
bert_cnn,0.001,768,128,max,4,0.828390536,66.07452154
bert_cnn,0.001,768,128,max,5,0.828057314,64.70960546
bert_cnn,0.001,768,128,max,6,0.824391869,64.33156824
bert_cnn,0.001,768,128,max,7,0.811396201,64.36457038
bert_cnn,0.001,768,128,max,8,0.810729757,64.71451354
bert_cnn,0.001,768,128,max,9,0.824391869,66.41804934
bert_cnn,0.001,768,128,max,10,0.801399533,66.68045521
bert_cnn,0.001,768,128,max,11,0.759413529,65.97339439
bert_cnn,0.001,768,128,max,12,0.804065312,65.82145596
bert_cnn,0.001,768,128,max,13,0.805731423,65.9924407
bert_cnn,0.001,768,128,max,14,0.782739087,66.94544888
bert_cnn,0.001,768,128,max,15,0.778073975,66.99039841
bert_cnn,0.0001,768,64,avg,1,0.858047318,71.94630647
bert_cnn,0.0001,768,64,avg,2,0.832055981,72.99244308
bert_cnn,0.0001,768,64,avg,3,0.831722759,74.75651813
bert_cnn,0.0001,768,64,avg,4,0.821059647,73.93946266
bert_cnn,0.0001,768,64,avg,5,0.814061979,72.67954326
bert_cnn,0.0001,768,64,avg,6,0.794735088,72.86342573
bert_cnn,0.0001,768,64,avg,7,0.808397201,72.79447818
bert_cnn,0.0001,768,64,avg,8,0.790736421,71.83849072
bert_cnn,0.0001,768,64,avg,9,0.808397201,71.99534726
bert_cnn,0.0001,768,64,avg,10,0.803065645,71.70934629
bert_cnn,0.0001,768,64,avg,11,0.803065645,74.41585875
bert_cnn,0.0001,768,64,avg,12,0.819726758,74.00985599
bert_cnn,0.0001,768,64,avg,13,0.794068644,72.51132989
bert_cnn,0.0001,768,64,avg,14,0.798400533,73.77432609
bert_cnn,0.0001,768,64,avg,15,0.791069643,73.25837731
bert_cnn,0.0001,768,64,max,1,0.856047984,72.4394989
bert_cnn,0.0001,768,64,max,2,0.836054648,72.0133462
bert_cnn,0.0001,768,64,max,3,0.837387537,71.9292829
bert_cnn,0.0001,768,64,max,4,0.807397534,74.44238472
bert_cnn,0.0001,768,64,max,5,0.831722759,74.524858
bert_cnn,0.0001,768,64,max,6,0.836387871,72.94636369
bert_cnn,0.0001,768,64,max,7,0.831056315,73.97237968
bert_cnn,0.0001,768,64,max,8,0.826057981,73.39633775
bert_cnn,0.0001,768,64,max,9,0.81272909,72.52021265
bert_cnn,0.0001,768,64,max,10,0.816061313,72.26425934
bert_cnn,0.0001,768,64,max,11,0.825724758,71.92428136
bert_cnn,0.0001,768,64,max,12,0.808397201,73.85925341
bert_cnn,0.0001,768,64,max,13,0.818727091,75.31831837
bert_cnn,0.0001,768,64,max,14,0.815394868,72.78722978
bert_cnn,0.0001,768,64,max,15,0.822725758,73.04432034
bert_cnn,0.0001,768,128,avg,1,0.84071976,65.13313413
bert_cnn,0.0001,768,128,avg,2,0.831722759,64.91023612
bert_cnn,0.0001,768,128,avg,3,0.82739087,64.38123322
bert_cnn,0.0001,768,128,avg,4,0.80973009,63.97471952
bert_cnn,0.0001,768,128,avg,5,0.819393535,64.67421961
bert_cnn,0.0001,768,128,avg,6,0.795068311,66.30627418
bert_cnn,0.0001,768,128,avg,7,0.790736421,66.50926542
bert_cnn,0.0001,768,128,avg,8,0.765078307,64.90321302
bert_cnn,0.0001,768,128,avg,9,0.78607131,64.73515272
bert_cnn,0.0001,768,128,avg,10,0.794735088,64.9761622
bert_cnn,0.0001,768,128,avg,11,0.801732756,65.15818644
bert_cnn,0.0001,768,128,avg,12,0.779073642,64.25117731
bert_cnn,0.0001,768,128,avg,13,0.798400533,63.7426815
bert_cnn,0.0001,768,128,avg,14,0.790403199,65.03717494
bert_cnn,0.0001,768,128,avg,15,0.795401533,65.40416265
bert_cnn,0.0001,768,128,max,1,0.847384205,66.65360141
bert_cnn,0.0001,768,128,max,2,0.853382206,65.88310719
bert_cnn,0.0001,768,128,max,3,0.853048984,65.8647294
bert_cnn,0.0001,768,128,max,4,0.839386871,65.02219129
bert_cnn,0.0001,768,128,max,5,0.838053982,64.8171308
bert_cnn,0.0001,768,128,max,6,0.834388537,65.17363882
bert_cnn,0.0001,768,128,max,7,0.818727091,64.64220786
bert_cnn,0.0001,768,128,max,8,0.811729424,64.33717036
bert_cnn,0.0001,768,128,max,9,0.814728424,65.38213873
bert_cnn,0.0001,768,128,max,10,0.801399533,66.5631566
bert_cnn,0.0001,768,128,max,11,0.813062313,65.69612908
bert_cnn,0.0001,768,128,max,12,0.822059314,65.1401639
bert_cnn,0.0001,768,128,max,13,0.815394868,65.44413352
bert_cnn,0.0001,768,128,max,14,0.812395868,65.23618698
bert_cnn,0.0001,768,128,max,15,0.797400866,65.13916588
bert_cnn,0.0001,768,64,avg,1,0.844385205,72.51806664
bert_cnn,0.0001,768,64,avg,2,0.836721093,72.33508611
bert_cnn,0.0001,768,64,avg,3,0.819726758,73.57217479
bert_cnn,0.0001,768,64,avg,4,0.816394535,74.52319837
bert_cnn,0.0001,768,64,avg,5,0.81272909,72.92715597
bert_cnn,0.0001,768,64,avg,6,0.823725425,73.25413847
bert_cnn,0.0001,768,64,avg,7,0.78173942,73.40817714
bert_cnn,0.0001,768,64,avg,8,0.7994002,72.97619748
bert_cnn,0.0001,768,64,avg,9,0.807064312,72.0331068
bert_cnn,0.0001,768,64,avg,10,0.818727091,71.75311685
bert_cnn,0.0001,768,64,avg,11,0.799066978,73.02811313
bert_cnn,0.0001,768,64,avg,12,0.816727757,75.4091382
bert_cnn,0.0001,768,64,avg,13,0.795734755,73.57910323
bert_cnn,0.0001,768,64,avg,14,0.807397534,72.78614163
bert_cnn,0.0001,768,64,avg,15,0.806064645,72.77813363
bert_cnn,0.0001,768,64,max,1,0.847717428,73.37478685
bert_cnn,0.0001,768,64,max,2,0.834721759,72.63413644
bert_cnn,0.0001,768,64,max,3,0.834055315,71.84215379
bert_cnn,0.0001,768,64,max,4,0.81272909,72.45010877
bert_cnn,0.0001,768,64,max,5,0.81706098,75.14111042
bert_cnn,0.0001,768,64,max,6,0.825724758,75.88460898
bert_cnn,0.0001,768,64,max,7,0.805398201,73.25513697
bert_cnn,0.0001,768,64,max,8,0.802065978,73.57812548
bert_cnn,0.0001,768,64,max,9,0.80973009,73.27910089
bert_cnn,0.0001,768,64,max,10,0.822392536,72.29807138
bert_cnn,0.0001,768,64,max,11,0.829390203,72.65210032
bert_cnn,0.0001,768,64,max,12,0.828057314,72.14310503
bert_cnn,0.0001,768,64,max,13,0.819726758,74.92013717
bert_cnn,0.0001,768,64,max,14,0.825391536,74.60013032
bert_cnn,0.0001,768,64,max,15,0.825058314,80.10306478
bert_cnn,0.0001,768,128,avg,1,0.818393869,65.04106045
bert_cnn,0.0001,768,128,avg,2,0.833055648,65.11699915
bert_cnn,0.0001,768,128,avg,3,0.785738087,64.53409934
bert_cnn,0.0001,768,128,avg,4,0.821726091,63.9340961
bert_cnn,0.0001,768,128,avg,5,0.800066644,64.11809754
bert_cnn,0.0001,768,128,avg,6,0.799733422,65.09406734
bert_cnn,0.0001,768,128,avg,7,0.812062646,66.05109811
bert_cnn,0.0001,768,128,avg,8,0.791069643,66.03551292
bert_cnn,0.0001,768,128,avg,9,0.781406198,64.78313828
bert_cnn,0.0001,768,128,avg,10,0.787737421,65.00157809
bert_cnn,0.0001,768,128,avg,11,0.777407531,64.90107727
bert_cnn,0.0001,768,128,avg,12,0.794068644,64.98506451
bert_cnn,0.0001,768,128,avg,13,0.792735755,64.30109239
bert_cnn,0.0001,768,128,avg,14,0.798733755,63.94007254
bert_cnn,0.0001,768,128,avg,15,0.811729424,64.20010424
bert_cnn,0.0001,768,128,max,1,0.840053316,67.86916614
bert_cnn,0.0001,768,128,max,2,0.840386538,66.70712662
bert_cnn,0.0001,768,128,max,3,0.827057647,65.0371902
bert_cnn,0.0001,768,128,max,4,0.840053316,65.82590199
bert_cnn,0.0001,768,128,max,5,0.819393535,65.70311379
bert_cnn,0.0001,768,128,max,6,0.821726091,65.4410708
bert_cnn,0.0001,768,128,max,7,0.810063312,64.14304948
bert_cnn,0.0001,768,128,max,8,0.817394202,64.22106719
bert_cnn,0.0001,768,128,max,9,0.783072309,64.17805719
bert_cnn,0.0001,768,128,max,10,0.818060646,66.47707605
bert_cnn,0.0001,768,128,max,11,0.806397867,67.08206606
bert_cnn,0.0001,768,128,max,12,0.810396534,65.05807757
bert_cnn,0.0001,768,128,max,13,0.815394868,65.83807325
bert_cnn,0.0001,768,128,max,14,0.814728424,65.91611218
bert_cnn,0.0001,768,128,max,15,0.814728424,65.8340528
bert_cnn,1.00E-05,768,64,avg,1,0.803732089,72.51325917
bert_cnn,1.00E-05,768,64,avg,2,0.827057647,72.5280149
bert_cnn,1.00E-05,768,64,avg,3,0.833722093,72.35014272
bert_cnn,1.00E-05,768,64,avg,4,0.844718427,74.91504979
bert_cnn,1.00E-05,768,64,avg,5,0.851716095,74.4660821
bert_cnn,1.00E-05,768,64,avg,6,0.849050317,72.82008338
bert_cnn,1.00E-05,768,64,avg,7,0.843052316,74.08605695
bert_cnn,1.00E-05,768,64,avg,8,0.829723426,73.43807459
bert_cnn,1.00E-05,768,64,avg,9,0.820726425,72.32418966
bert_cnn,1.00E-05,768,64,avg,10,0.826391203,72.2049799
bert_cnn,1.00E-05,768,64,avg,11,0.842719094,71.93907595
bert_cnn,1.00E-05,768,64,avg,12,0.816727757,74.8980031
bert_cnn,1.00E-05,768,64,avg,13,0.829390203,75.11710382
bert_cnn,1.00E-05,768,64,avg,14,0.828723759,73.09004283
bert_cnn,1.00E-05,768,64,avg,15,0.818060646,72.94714165
bert_cnn,1.00E-05,768,64,max,1,0.815394868,73.75354338
bert_cnn,1.00E-05,768,64,max,2,0.840053316,73.06656003
bert_cnn,1.00E-05,768,64,max,3,0.856714429,73.21706343
bert_cnn,1.00E-05,768,64,max,4,0.856047984,72.43805766
bert_cnn,1.00E-05,768,64,max,5,0.858047318,75.49206138
bert_cnn,1.00E-05,768,64,max,6,0.86137954,75.00008368
bert_cnn,1.00E-05,768,64,max,7,0.858047318,74.52197719
bert_cnn,1.00E-05,768,64,max,8,0.855714762,73.36164284
bert_cnn,1.00E-05,768,64,max,9,0.849716761,73.40904975
bert_cnn,1.00E-05,768,64,max,10,0.846384538,73.81405902
bert_cnn,1.00E-05,768,64,max,11,0.845384872,72.54305959
bert_cnn,1.00E-05,768,64,max,12,0.843052316,73.48350501
bert_cnn,1.00E-05,768,64,max,13,0.84071976,74.83910012
bert_cnn,1.00E-05,768,64,max,14,0.832055981,75.31107736
bert_cnn,1.00E-05,768,64,max,15,0.835721426,73.3201344
bert_cnn,1.00E-05,768,128,avg,1,0.773075641,65.42346573
bert_cnn,1.00E-05,768,128,avg,2,0.826057981,65.32006407
bert_cnn,1.00E-05,768,128,avg,3,0.835721426,65.6210258
bert_cnn,1.00E-05,768,128,avg,4,0.84071976,64.41409516
bert_cnn,1.00E-05,768,128,avg,5,0.848383872,64.09904385
bert_cnn,1.00E-05,768,128,avg,6,0.84805065,64.31504679
bert_cnn,1.00E-05,768,128,avg,7,0.843385538,66.24604845
bert_cnn,1.00E-05,768,128,avg,8,0.846717761,67.85608006
bert_cnn,1.00E-05,768,128,avg,9,0.834055315,65.2571075
bert_cnn,1.00E-05,768,128,avg,10,0.834055315,65.20099521
bert_cnn,1.00E-05,768,128,avg,11,0.840053316,65.52600336
bert_cnn,1.00E-05,768,128,avg,12,0.840053316,65.03313422
bert_cnn,1.00E-05,768,128,avg,13,0.842385871,64.91503644
bert_cnn,1.00E-05,768,128,avg,14,0.822725758,65.73407388
bert_cnn,1.00E-05,768,128,avg,15,0.838053982,64.37704778
bert_cnn,1.00E-05,768,128,max,1,0.806064645,66.11242342
bert_cnn,1.00E-05,768,128,max,2,0.834721759,67.30858088
bert_cnn,1.00E-05,768,128,max,3,0.851716095,65.96554637
bert_cnn,1.00E-05,768,128,max,4,0.851716095,65.86604524
bert_cnn,1.00E-05,768,128,max,5,0.858713762,65.811059
bert_cnn,1.00E-05,768,128,max,6,0.866044652,65.66008759
bert_cnn,1.00E-05,768,128,max,7,0.85404865,65.20802832
bert_cnn,1.00E-05,768,128,max,8,0.85838054,64.48504829
bert_cnn,1.00E-05,768,128,max,9,0.866044652,67.47001982
bert_cnn,1.00E-05,768,128,max,10,0.854381873,73.06003737
bert_cnn,1.00E-05,768,128,max,11,0.856047984,79.11610651
bert_cnn,1.00E-05,768,128,max,12,0.853048984,78.28249073
bert_cnn,1.00E-05,768,128,max,13,0.839386871,74.58904886
bert_cnn,1.00E-05,768,128,max,14,0.847384205,91.49701333
bert_cnn,1.00E-05,768,128,max,15,0.844051983,92.23405075
bert_cnn,1.00E-05,768,64,avg,1,0.7964012,118.6403296
bert_cnn,1.00E-05,768,64,avg,2,0.828723759,140.4622755
bert_cnn,1.00E-05,768,64,avg,3,0.846384538,122.6840284
bert_cnn,1.00E-05,768,64,avg,4,0.846717761,116.4245515
bert_cnn,1.00E-05,768,64,avg,5,0.851716095,96.03022909
bert_cnn,1.00E-05,768,64,avg,6,0.851382872,101.5077498
bert_cnn,1.00E-05,768,64,avg,7,0.843052316,89.667732
bert_cnn,1.00E-05,768,64,avg,8,0.846717761,103.3135109
bert_cnn,1.00E-05,768,64,avg,9,0.83338887,104.0199554
bert_cnn,1.00E-05,768,64,avg,10,0.826724425,108.6497133
bert_cnn,1.00E-05,768,64,avg,11,0.829723426,109.2020199
bert_cnn,1.00E-05,768,64,avg,12,0.833722093,114.7746334
bert_cnn,1.00E-05,768,64,avg,13,0.819726758,122.8816094
bert_cnn,1.00E-05,768,64,avg,14,0.822392536,110.8123353
bert_cnn,1.00E-05,768,64,avg,15,0.813062313,105.9768074
bert_cnn,1.00E-05,768,64,max,1,0.82305898,109.0264699
bert_cnn,1.00E-05,768,64,max,2,0.838387204,111.9563015
bert_cnn,1.00E-05,768,64,max,3,0.852715761,110.2687881
bert_cnn,1.00E-05,768,64,max,4,0.852715761,109.2200191
bert_cnn,1.00E-05,768,64,max,5,0.852715761,108.4419334
bert_cnn,1.00E-05,768,64,max,6,0.854715095,105.8163517
bert_cnn,1.00E-05,768,64,max,7,0.853715428,104.728826
bert_cnn,1.00E-05,768,64,max,8,0.841386205,107.253962
bert_cnn,1.00E-05,768,64,max,9,0.841719427,108.0149298
bert_cnn,1.00E-05,768,64,max,10,0.828390536,104.6353617
bert_cnn,1.00E-05,768,64,max,11,0.845051649,99.66782498
bert_cnn,1.00E-05,768,64,max,12,0.839053649,90.46029735
bert_cnn,1.00E-05,768,64,max,13,0.839720093,98.61975718
bert_cnn,1.00E-05,768,64,max,14,0.833722093,104.3898189
bert_cnn,1.00E-05,768,64,max,15,0.830723092,109.5123911
bert_cnn,1.00E-05,768,128,avg,1,0.774741753,96.48678327
bert_cnn,1.00E-05,768,128,avg,2,0.805398201,89.32321215
bert_cnn,1.00E-05,768,128,avg,3,0.832055981,91.13945532
bert_cnn,1.00E-05,768,128,avg,4,0.835721426,101.8217051
bert_cnn,1.00E-05,768,128,avg,5,0.841052982,84.59103751
bert_cnn,1.00E-05,768,128,avg,6,0.845051649,90.94716239
bert_cnn,1.00E-05,768,128,avg,7,0.84371876,81.64893746
bert_cnn,1.00E-05,768,128,avg,8,0.832722426,84.01692176
bert_cnn,1.00E-05,768,128,avg,9,0.825724758,83.66767192
bert_cnn,1.00E-05,768,128,avg,10,0.837387537,87.2166636
bert_cnn,1.00E-05,768,128,avg,11,0.836387871,83.66998625
bert_cnn,1.00E-05,768,128,avg,12,0.835388204,95.45325971
bert_cnn,1.00E-05,768,128,avg,13,0.828057314,98.2171917
bert_cnn,1.00E-05,768,128,avg,14,0.824058647,98.45248604
bert_cnn,1.00E-05,768,128,avg,15,0.823725425,103.5989232
bert_cnn,1.00E-05,768,128,max,1,0.803398867,97.92825294
bert_cnn,1.00E-05,768,128,max,2,0.829056981,98.38510275
bert_cnn,1.00E-05,768,128,max,3,0.842052649,103.488889
bert_cnn,1.00E-05,768,128,max,4,0.854715095,104.9854786
bert_cnn,1.00E-05,768,128,max,5,0.851716095,99.95852709
bert_cnn,1.00E-05,768,128,max,6,0.861046318,100.0838339
bert_cnn,1.00E-05,768,128,max,7,0.860046651,100.7840488
bert_cnn,1.00E-05,768,128,max,8,0.856047984,99.22577381
bert_cnn,1.00E-05,768,128,max,9,0.859046984,104.7769091
bert_cnn,1.00E-05,768,128,max,10,0.857047651,97.82820988
bert_cnn,1.00E-05,768,128,max,11,0.860379873,96.69917822
bert_cnn,1.00E-05,768,128,max,12,0.844051983,104.9797556
bert_cnn,1.00E-05,768,128,max,13,0.844385205,106.7447348
bert_cnn,1.00E-05,768,128,max,14,0.85104965,107.138324
bert_cnn,1.00E-05,768,128,max,15,0.847717428,109.5033257
